road	R720
km	2.435
type	Box Culvert
lrpName	LRP003a
name	.
length	2.4
condition	A
structureNr	103284
est cost	0
roadName	Magura-Narail Road
chainage	2.435
width	10.86
constructionYear	2001
spans	1
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.475277777777777
lon	89.44416666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103284&vRoadID=149&vSurveyYear=2004&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103284&vRoadID=149&vSurveyYear=2004&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103284&vRoadID=149&vSurveyYear=2004&vSubdivID=330
