road	R720
km	41.36
type	Box Culvert
lrpName	LRP042a
name	.
length	2
condition	A
structureNr	105242
est cost	0
roadName	Magura-Narail Road
chainage	41.36
width	12.18
constructionYear	1998
spans	1
zone	Khulna
circle	Jessore
division	Narail
sub-division	Narail
lat	23.21611111111111
lon	89.50805555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105242&vRoadID=149&vSurveyYear=2004&vSubdivID=593
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105242&vRoadID=149&vSurveyYear=2004&vSubdivID=593
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105242&vRoadID=149&vSurveyYear=2004&vSubdivID=593
