road	R720
km	40.108
type	Box Culvert
lrpName	LRP040a
name	.
length	4.2
condition	A
structureNr	105240
est cost	0
roadName	Magura-Narail Road
chainage	40.108
width	4.7
constructionYear	1986
spans	1
zone	Khulna
circle	Jessore
division	Narail
sub-division	Narail
lat	23.224999999999998
lon	89.51444444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105240&vRoadID=149&vSurveyYear=2004&vSubdivID=593
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105240&vRoadID=149&vSurveyYear=2004&vSubdivID=593
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105240&vRoadID=149&vSurveyYear=2004&vSubdivID=593
