road	R720
km	33.06
type	Box Culvert
lrpName	LRP033a
name	.
length	2
condition	A
structureNr	105233
est cost	0
roadName	Magura-Narail Road
chainage	33.06
width	16.6
constructionYear	1994
spans	1
zone	Khulna
circle	Jessore
division	Narail
sub-division	Narail
lat	23.273888888888887
lon	89.49027777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105233&vRoadID=149&vSurveyYear=2004&vSubdivID=593
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105233&vRoadID=149&vSurveyYear=2004&vSubdivID=593
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105233&vRoadID=149&vSurveyYear=2004&vSubdivID=593
