road	R720
km	16.314
type	Box Culvert
lrpName	LRP016b
name	.
length	1.85
condition	A
structureNr	103787
est cost	0
roadName	Magura-Narail Road
chainage	16.314
width	10.94
constructionYear	1999
spans	1
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.380833333333335
lon	89.50416666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103787&vRoadID=149&vSurveyYear=2004&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103787&vRoadID=149&vSurveyYear=2004&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103787&vRoadID=149&vSurveyYear=2004&vSubdivID=330
