road	R720
km	4.175
type	Box Culvert
lrpName	LRP004c
name	.
length	3.95
condition	A
structureNr	103392
est cost	0
roadName	Magura-Narail Road
chainage	4.175
width	11
constructionYear	2000
spans	1
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.465
lon	89.45694444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103392&vRoadID=149&vSurveyYear=2004&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103392&vRoadID=149&vSurveyYear=2004&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103392&vRoadID=149&vSurveyYear=2004&vSubdivID=330
