road	R720
km	38.586
type	Box Culvert
lrpName	LRP039a
name	.
length	4.15
condition	A
structureNr	105239
est cost	0
roadName	Magura-Narail Road
chainage	38.586
width	4.7
constructionYear	1986
spans	1
zone	Khulna
circle	Jessore
division	Narail
sub-division	Narail
lat	23.238055555555558
lon	89.5175
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105239&vRoadID=149&vSurveyYear=2004&vSubdivID=593
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105239&vRoadID=149&vSurveyYear=2004&vSubdivID=593
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105239&vRoadID=149&vSurveyYear=2004&vSubdivID=593
