road	Z8048
km	0.86
type	Box Culvert
lrpName	LRPSa
name	.
length	10
condition	A
structureNr	116630
est cost	0
roadName	Chaker-Banaripara Road
chainage	0.86
width	7.2
constructionYear	1999
spans	2
zone	Barisal
circle	Barisal
division	Barisal
sub-division	Barisal-1
lat	22.790277777777778
lon	90.19638888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116630&vRoadID=789&vSurveyYear=2006&vSubdivID=331
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116630&vRoadID=789&vSurveyYear=2006&vSubdivID=331
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116630&vRoadID=789&vSurveyYear=2006&vSubdivID=331
