road	Z1033
km	23.608
type	Box Culvert
lrpName	LRP023e
name	CHAGALRI
length	9.5
condition	A
structureNr	114360
est cost	0
roadName	Feni-Parsuram-Belonia Road
chainage	23.608
width	4.3
constructionYear	1990
spans	2
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-2
lat	23.229777777777777
lon	91.44808333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114360&vRoadID=520&vSurveyYear=2004&vSubdivID=546
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114360&vRoadID=520&vSurveyYear=2004&vSubdivID=546
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114360&vRoadID=520&vSurveyYear=2004&vSubdivID=546
