road	Z3602
km	0.678
type	Slab Culvert
lrpName	LRPSb
name	Slab Culvert
length	3
condition	A
structureNr	114752
est cost	0
roadName	Kishoreganj-Nikli-Moharkona Road
chainage	0.678
width	5.5
constructionYear	1996
spans	1
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Kishoreganj
lat	24.426166666666667
lon	90.78788888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114752&vRoadID=271&vSurveyYear=2004&vSubdivID=527
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114752&vRoadID=271&vSurveyYear=2004&vSubdivID=527
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114752&vRoadID=271&vSurveyYear=2004&vSubdivID=527
