road	Z7452
km	6.392
type	RCC Girder Bridge
lrpName	LRP006a
name	Kajla Bridge
length	28.8
condition	C
structureNr	119649
est cost	0.005
roadName	Gangni-Kathuli-Kulbaria Road
chainage	6.392
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Meherpur
sub-division	Meherpur
lat	23.8466941 
lon	88.817416 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119649&vRoadID=749&vSurveyYear=2013&vSubdivID=328
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119649&vRoadID=749&vSurveyYear=2013&vSubdivID=328
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119649&vRoadID=749&vSurveyYear=2013&vSubdivID=328
