road	Z5207
km	0.091
type	Box Culvert
lrpName	LRPSa
name	.
length	3
condition	A
structureNr	110885
est cost	0
roadName	Nandigram (Katham)-Kaliganj-Raninagar Road
chainage	0.091
width	4.6
constructionYear	1994
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	24.66888888888889
lon	89.27555555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110885&vRoadID=645&vSurveyYear=2004&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110885&vRoadID=645&vSurveyYear=2004&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110885&vRoadID=645&vSurveyYear=2004&vSubdivID=291
