road	Z2003
km	0.204
type	Box Culvert
lrpName	LRPSa
name	CHOUMONA BOX CULVERT
length	1
condition	A
structureNr	114501
est cost	0
roadName	Kulaura-Shamshernagar-Srimangal Road
chainage	0.204
width	8
constructionYear	1988
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Kulaura
lat	24.308222222222224
lon	91.7328888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114501&vRoadID=438&vSurveyYear=2004&vSubdivID=553
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114501&vRoadID=438&vSurveyYear=2004&vSubdivID=553
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114501&vRoadID=438&vSurveyYear=2004&vSubdivID=553
