road	Z2003
km	10.929
type	Box Culvert
lrpName	LRP010e
name	Box Culvert
length	1
condition	A
structureNr	114598
est cost	0
roadName	Kulaura-Shamshernagar-Srimangal Road
chainage	10.929
width	8
constructionYear	1993
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Sreemongal
lat	24.333777777777776
lon	91.80975
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114598&vRoadID=438&vSurveyYear=2004&vSubdivID=555
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114598&vRoadID=438&vSurveyYear=2004&vSubdivID=555
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114598&vRoadID=438&vSurveyYear=2004&vSubdivID=555
