road	Z2003
km	15.27
type	Truss with Steel Deck
lrpName	LRP015a
name	Truss With Steel Deck
length	98.6
condition	A
structureNr	114613
est cost	0
roadName	Kulaura-Shamshernagar-Srimangal Road
chainage	15.27
width	4.5
constructionYear	1988
spans	6
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Sreemongal
lat	24.348277777777778
lon	91.84647222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114613&vRoadID=438&vSurveyYear=2004&vSubdivID=555
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114613&vRoadID=438&vSurveyYear=2004&vSubdivID=555
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114613&vRoadID=438&vSurveyYear=2004&vSubdivID=555
