road	R812
km	15.84
type	RCC Girder Bridge
lrpName	LRP015a
name	KALIRARTPARA RCC GIDER BRIDGE
length	21.3
condition	C
structureNr	104966
est cost	1.6
roadName	Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road
chainage	15.84
width	3.8
constructionYear	1979
spans	3
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Munshiganj
lat	23.529166666666665
lon	90.47872222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104966&vRoadID=167&vSurveyYear=2004&vSubdivID=518
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104966&vRoadID=167&vSurveyYear=2004&vSubdivID=518
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104966&vRoadID=167&vSurveyYear=2004&vSubdivID=518
