road	R812
km	14.98
type	RCC Girder Bridge
lrpName	LRP014a
name	BAIT PARA
length	27.2
condition	B
structureNr	104959
est cost	2.6
roadName	Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road
chainage	14.98
width	3.8
constructionYear	1989
spans	3
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Munshiganj
lat	23.534194444444445
lon	90.48430555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104959&vRoadID=167&vSurveyYear=2004&vSubdivID=518
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104959&vRoadID=167&vSurveyYear=2004&vSubdivID=518
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104959&vRoadID=167&vSurveyYear=2004&vSubdivID=518
