road	R812
km	35.117
type	RCC Girder Bridge
lrpName	LRP034a
name	Ghordour Bridge
length	27.65
condition	C
structureNr	120191
est cost	0.532
roadName	Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road
chainage	35.117
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Sreenagar
lat	23.4716938 
lon	90.3433608 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120191&vRoadID=167&vSurveyYear=2013&vSubdivID=519
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120191&vRoadID=167&vSurveyYear=2013&vSubdivID=519
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120191&vRoadID=167&vSurveyYear=2013&vSubdivID=519
