road	R812
km	1.157
type	Truss with RCC Slab
lrpName	LRP001a
name	Enayetnagar Bridge
length	24.8
condition	C
structureNr	120358
est cost	0.15
roadName	Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road
chainage	1.157
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Dhaka
sub-division	Dhaka, Sub-division - 2
lat	23.6323604 
lon	90.476166 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120358&vRoadID=167&vSurveyYear=2013&vSubdivID=512
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120358&vRoadID=167&vSurveyYear=2013&vSubdivID=512
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120358&vRoadID=167&vSurveyYear=2013&vSubdivID=512
