road	R812
km	35.525
type	Baily with Steel Deck
lrpName	LRP035a
name	MASAHAT GOAN
length	18.5
condition	C
structureNr	104992
est cost	0.42
roadName	Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road
chainage	35.525
width	3.6
constructionYear	1986
spans	1
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Sreenagar
lat	23.469027777777775
lon	90.326
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104992&vRoadID=167&vSurveyYear=2004&vSubdivID=519
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104992&vRoadID=167&vSurveyYear=2004&vSubdivID=519
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104992&vRoadID=167&vSurveyYear=2004&vSubdivID=519
