road	R812
km	10.729
type	Baily with Steel Deck
lrpName	LRP010b
name	DASHXANI BRIDGE
length	36.5
condition	A
structureNr	104949
est cost	0
roadName	Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road
chainage	10.729
width	3.45
constructionYear	1993
spans	1
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Munshiganj
lat	23.556944444444444
lon	90.50736111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104949&vRoadID=167&vSurveyYear=2004&vSubdivID=518
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104949&vRoadID=167&vSurveyYear=2004&vSubdivID=518
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104949&vRoadID=167&vSurveyYear=2004&vSubdivID=518
