road	Z1076
km	8.34
type	Box Culvert
lrpName	LRP007d
name	.
length	7
condition	A
structureNr	117745
est cost	0
roadName	Kutubdia-Azam Sarak
chainage	8.34
width	4.3
constructionYear	2006
spans	2
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Chakoria
lat	21.85441666666667
lon	91.85469444444443
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117745&vRoadID=336&vSurveyYear=2006&vSubdivID=284
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117745&vRoadID=336&vSurveyYear=2006&vSubdivID=284
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117745&vRoadID=336&vSurveyYear=2006&vSubdivID=284
