road	R152
km	8.426
type	RCC Bridge
lrpName	LRP008c
name	Banglabazar bridge
length	12.66
condition	D
structureNr	121118
est cost	130
roadName	Heako-Ramgarh Road
chainage	8.426
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.9546111 
lon	91.6834441 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121118&vRoadID=80&vSurveyYear=2013&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121118&vRoadID=80&vSurveyYear=2013&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121118&vRoadID=80&vSurveyYear=2013&vSubdivID=271
