road	R152
km	13.669
type	Steel Beam & RCC Slab
lrpName	LRP014a
name	bagan bazar
length	36.2
condition	C
structureNr	107645
est cost	0.51
roadName	Heako-Ramgarh Road
chainage	13.669
width	4.1
constructionYear	1965
spans	3
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.97438888888889
lon	91.70883333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107645&vRoadID=80&vSurveyYear=2004&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107645&vRoadID=80&vSurveyYear=2004&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107645&vRoadID=80&vSurveyYear=2004&vSubdivID=271
