road	R152
km	13.669
type	Steel Beam & RCC Slab
lrpName	LRP014a
name	East baganbazar Bridge
length	36.8
condition	D
structureNr	121126
est cost	360
roadName	Heako-Ramgarh Road
chainage	13.669
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.9809993 
lon	91.7086389 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121126&vRoadID=80&vSurveyYear=2013&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121126&vRoadID=80&vSurveyYear=2013&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121126&vRoadID=80&vSurveyYear=2013&vSubdivID=271
