road	Z1098
km	11.45
type	Box Culvert
lrpName	LRP011d
name	.
length	9.8
condition	A
structureNr	118263
est cost	0
roadName	Cox`s Bazar-Teknaf Sea beach Road
chainage	11.45
width	11
constructionYear	2005
spans	2
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.32422222222222
lon	92.03855555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118263&vRoadID=340&vSurveyYear=2006&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118263&vRoadID=340&vSurveyYear=2006&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118263&vRoadID=340&vSurveyYear=2006&vSubdivID=863
