road	Z1422
km	17.522
type	RCC Bridge
lrpName	LRP018b
name	RAMGONG BAZAR RCC BRIDGE
length	14.5
condition	A
structureNr	106468
est cost	0
roadName	Haziganj-Ramganj-Lakshmipur Road
chainage	17.522
width	6.3
constructionYear	2003
spans	2
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Ramgonj
lat	23.09975
lon	90.86011111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106468&vRoadID=484&vSurveyYear=2004&vSubdivID=548
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106468&vRoadID=484&vSurveyYear=2004&vSubdivID=548
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106468&vRoadID=484&vSurveyYear=2004&vSubdivID=548
