road	Z5209
km	31.285
type	RCC Girder Bridge
lrpName	LRP032b
name	.
length	21.5
condition	A
structureNr	110093
est cost	0
roadName	Singra-Gurudaspur-Chatmohor Road
chainage	31.285
width	4.8
constructionYear	1990
spans	3
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.34638888888889
lon	89.29583333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110093&vRoadID=597&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110093&vRoadID=597&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110093&vRoadID=597&vSurveyYear=2004&vSubdivID=310
