road	Z5561
km	0.259
type	Box Culvert
lrpName	LRPSa
name	.
length	1.6
condition	B
structureNr	110517
est cost	0.01
roadName	Madhayapara-Aftabganj-Nawabganj Road
chainage	0.259
width	4.2
constructionYear	1986
spans	1
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Phulbari
lat	25.547500000000003
lon	89.04916666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110517&vRoadID=669&vSurveyYear=2004&vSubdivID=297
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110517&vRoadID=669&vSurveyYear=2004&vSubdivID=297
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110517&vRoadID=669&vSurveyYear=2004&vSubdivID=297
