road	Z2403
km	18.692
type	Box Culvert
lrpName	LRP018c
name	PIRJABAD[2]
length	0.8
condition	A
structureNr	114159
est cost	0
roadName	Habiganj-Baniyachang-Ajmiriganj-Sullah Road
chainage	18.692
width	6
constructionYear	1995
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.527166666666666
lon	91.35263888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114159&vRoadID=443&vSurveyYear=2004&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114159&vRoadID=443&vSurveyYear=2004&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114159&vRoadID=443&vSurveyYear=2004&vSubdivID=551
