road	Z2403
km	8.45
type	Baily with Steel Deck
lrpName	LRP008a
name	Rotna Bridge
length	121.6
condition	C
structureNr	121038
est cost	0.25
roadName	Habiganj-Baniyachang-Ajmiriganj-Sullah Road
chainage	8.45
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.4518333 
lon	91.3704716 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121038&vRoadID=443&vSurveyYear=2013&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121038&vRoadID=443&vSurveyYear=2013&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121038&vRoadID=443&vSurveyYear=2013&vSubdivID=551
