road	N704
km	42.883
type	RCC Girder Bridge
lrpName	LRP043a
name	
length	31.5
condition	C
structureNr	119499
est cost	0.272
roadName	Jhenaidah-Kushtia-Paksey Ferry-Dasuria Road
chainage	42.883
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Kushtia
sub-division	Kushtia
lat	23.888083 
lon	89.1078333 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119499&vRoadID=53&vSurveyYear=2013&vSubdivID=327
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119499&vRoadID=53&vSurveyYear=2013&vSubdivID=327
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119499&vRoadID=53&vSurveyYear=2013&vSubdivID=327
