road	N704
km	6.678
type	RCC Girder Bridge
lrpName	LRP007a
name	.
length	9.98
condition	C
structureNr	106484
est cost	0.26
roadName	Jhenaidah-Kushtia-Paksey Ferry-Dasuria Road
chainage	6.678
width	7.03
constructionYear	1985
spans	1
zone	Khulna
circle	Jessore
division	Jhenaidah
sub-division	Jhenaidah
lat	23.594444444444445
lon	89.17944444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106484&vRoadID=53&vSurveyYear=2004&vSubdivID=326
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106484&vRoadID=53&vSurveyYear=2004&vSubdivID=326
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106484&vRoadID=53&vSurveyYear=2004&vSubdivID=326
