road	N704
km	17.275
type	Box Culvert
lrpName	LRP018a
name	.
length	8.1
condition	A
structureNr	106650
est cost	0
roadName	Jhenaidah-Kushtia-Paksey Ferry-Dasuria Road
chainage	17.275
width	12.2
constructionYear	1993
spans	2
zone	Khulna
circle	Jessore
division	Jhenaidah
sub-division	Jhenaidah
lat	23.68027777777778
lon	89.17916666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106650&vRoadID=53&vSurveyYear=2004&vSubdivID=326
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106650&vRoadID=53&vSurveyYear=2004&vSubdivID=326
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106650&vRoadID=53&vSurveyYear=2004&vSubdivID=326
