road	N704
km	27.456
type	RCC Girder Bridge
lrpName	LRP027b
name	Bittipara Bridge
length	33.95
condition	C
structureNr	119496
est cost	5.523
roadName	Jhenaidah-Kushtia-Paksey Ferry-Dasuria Road
chainage	27.456
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Kushtia
sub-division	Kushtia
lat	23.7629444 
lon	89.1193882 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119496&vRoadID=53&vSurveyYear=2013&vSubdivID=327
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119496&vRoadID=53&vSurveyYear=2013&vSubdivID=327
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119496&vRoadID=53&vSurveyYear=2013&vSubdivID=327
