road	Z4012
km	3.35
type	Box Culvert
lrpName	LRP003b
name	.
length	2.4
condition	A
structureNr	116446
est cost	0
roadName	Korotia-Basail-Shakhipur Road
chainage	3.35
width	9.7
constructionYear	1990
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Mirzapur
lat	24.231111111111108
lon	89.98972222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116446&vRoadID=252&vSurveyYear=2006&vSubdivID=536
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116446&vRoadID=252&vSurveyYear=2006&vSubdivID=536
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116446&vRoadID=252&vSurveyYear=2006&vSubdivID=536
