road	Z4012
km	6.05
type	Box Culvert
lrpName	LRP006a
name	.
length	3.4
condition	A
structureNr	116438
est cost	0
roadName	Korotia-Basail-Shakhipur Road
chainage	6.05
width	11
constructionYear	1995
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Mirzapur
lat	24.233611111111113
lon	90.01583333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116438&vRoadID=252&vSurveyYear=2006&vSubdivID=536
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116438&vRoadID=252&vSurveyYear=2006&vSubdivID=536
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116438&vRoadID=252&vSurveyYear=2006&vSubdivID=536
