road	N401
km	36.619
type	RCC Girder Bridge
lrpName	LRP036a
name	Sutia bridge
length	69.6
condition	C
structureNr	118872
est cost	0.146
roadName	Madhupur-Mymensingh Road
chainage	36.619
width	
constructionYear	
spans	
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Mymensingh
lat	24.7749438 
lon	90.3116389 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118872&vRoadID=24&vSurveyYear=2013&vSubdivID=530
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118872&vRoadID=24&vSurveyYear=2013&vSubdivID=530
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118872&vRoadID=24&vSurveyYear=2013&vSubdivID=530
