road	N401
km	3.646
type	RCC Girder Bridge
lrpName	LRP003a
name	Karkat Bridge
length	35.4
condition	A
structureNr	120961
est cost	0
roadName	Madhupur-Mymensingh Road
chainage	3.646
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Madhupur
lat	24.6253604 
lon	90.0391663 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120961&vRoadID=24&vSurveyYear=2013&vSubdivID=535
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120961&vRoadID=24&vSurveyYear=2013&vSubdivID=535
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120961&vRoadID=24&vSurveyYear=2013&vSubdivID=535
