road	N401
km	1.969
type	Steel Beam & RCC Slab
lrpName	LRP001b
name	CHARNGHNIBK
length	4.2
condition	C
structureNr	105034
est cost	0.15
roadName	Madhupur-Mymensingh Road
chainage	1.969
width	6.6
constructionYear	1974
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Madhupur
lat	24.62038888888889
lon	90.04027777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105034&vRoadID=24&vSurveyYear=2004&vSubdivID=535
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105034&vRoadID=24&vSurveyYear=2004&vSubdivID=535
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105034&vRoadID=24&vSurveyYear=2004&vSubdivID=535
