road	Z5010
km	0.1
type	Box Culvert
lrpName	LRPSa
name	.
length	15.6
condition	A
structureNr	115431
est cost	0
roadName	Rangpur-Shahebganj-Mahiganj-Pirgachha Road
chainage	0.1
width	7.2
constructionYear	1999
spans	3
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-1
lat	25.741222222222223
lon	89.25394444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115431&vRoadID=601&vSurveyYear=2006&vSubdivID=287
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115431&vRoadID=601&vSurveyYear=2006&vSubdivID=287
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115431&vRoadID=601&vSurveyYear=2006&vSubdivID=287
