road	R685
km	9.638
type	Truss with Steel Deck
lrpName	LRP010c
name	Nawhata Bridge
length	54.54
condition	A
structureNr	101154
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	9.638
width	4.86
constructionYear	1965
spans	4
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.459166666666665
lon	88.61333333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101154&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101154&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101154&vRoadID=144&vSurveyYear=2004&vSubdivID=302
