road	R685
km	62.476
type	Slab Culvert
lrpName	LRP063b
name	.
length	3.61
condition	A
structureNr	101041
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	62.476
width	9.77
constructionYear	1985
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.84611111111111
lon	88.82222222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101041&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101041&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101041&vRoadID=144&vSurveyYear=2004&vSubdivID=305
