road	R685
km	9.638
type	PC Girder Bridge
lrpName	LRP010c
name	Nawhata Bridge
length	77.3
condition	A
structureNr	118766
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	9.638
width	
constructionYear	
spans	
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.457462126508226
lon	88.61322997733089
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118766&vRoadID=144&vSurveyYear=2013&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118766&vRoadID=144&vSurveyYear=2013&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118766&vRoadID=144&vSurveyYear=2013&vSubdivID=302
