road	R685
km	16.049
type	Slab Culvert
lrpName	LRP017a
name	.
length	4.18
condition	A
structureNr	100758
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	16.049
width	9.5
constructionYear	1985
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.506944444444443
lon	88.6275
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100758&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100758&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100758&vRoadID=144&vSurveyYear=2004&vSubdivID=302
