road	R685
km	23.033
type	Slab Culvert
lrpName	LRP024a
name	.
length	3.55
condition	A
structureNr	100919
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	23.033
width	9.55
constructionYear	1987
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.56361111111111
lon	88.65111111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100919&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100919&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100919&vRoadID=144&vSurveyYear=2004&vSubdivID=302
