road	R685
km	5.195
type	Slab Culvert
lrpName	LRP006b
name	.
length	3.6
condition	C
structureNr	100739
est cost	2
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	5.195
width	8.85
constructionYear	1980
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.42
lon	88.61083333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100739&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100739&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100739&vRoadID=144&vSurveyYear=2004&vSubdivID=302
