road	R685
km	19.419
type	Slab Culvert
lrpName	LRP020a
name	.
length	6.65
condition	A
structureNr	100765
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	19.419
width	9.5
constructionYear	1989
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.53222222222222
lon	88.6438888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100765&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100765&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100765&vRoadID=144&vSurveyYear=2004&vSubdivID=302
