road	R685
km	34.391
type	Box Culvert
lrpName	LRP035c
name	.
length	6.88
condition	A
structureNr	100979
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	34.391
width	9.78
constructionYear	1995
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.66111111111111
lon	88.66583333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100979&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100979&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100979&vRoadID=144&vSurveyYear=2004&vSubdivID=305
