road	R685
km	45.557
type	Slab Culvert
lrpName	LRP046b
name	.
length	3.6
condition	A
structureNr	101008
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	45.557
width	9.76
constructionYear	1988
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.758055555555554
lon	88.68805555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101008&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101008&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101008&vRoadID=144&vSurveyYear=2004&vSubdivID=305
