road	R685
km	61.297
type	PC Girder Bridge
lrpName	LRP062a
name	.
length	37.17
condition	A
structureNr	101038
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	61.297
width	9.43
constructionYear	1997
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.83972222222222
lon	88.81277777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101038&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101038&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101038&vRoadID=144&vSurveyYear=2004&vSubdivID=305
