road	R685
km	15.263
type	Slab Culvert
lrpName	LRP016a
name	.
length	4.2
condition	A
structureNr	100757
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	15.263
width	9.5
constructionYear	1990
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.504166666666666
lon	88.62027777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100757&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100757&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100757&vRoadID=144&vSurveyYear=2004&vSubdivID=302
