road	R685
km	56.929
type	RCC Girder Bridge
lrpName	LRP058a
name	Bardopur Bridge
length	12.8
condition	A
structureNr	118778
est cost	0.015
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	56.929
width	
constructionYear	
spans	
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.8182216 
lon	88.7763882 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118778&vRoadID=144&vSurveyYear=2013&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118778&vRoadID=144&vSurveyYear=2013&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118778&vRoadID=144&vSurveyYear=2013&vSubdivID=305
