road	R685
km	33.884
type	RCC Girder Bridge
lrpName	LRP035a
name	.
length	18.87
condition	A
structureNr	100967
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	33.884
width	7.83
constructionYear	1985
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.65694444444444
lon	88.66388888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100967&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100967&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100967&vRoadID=144&vSurveyYear=2004&vSubdivID=305
