road	R685
km	47.041
type	Box Culvert
lrpName	LRP048b
name	.
length	13.27
condition	A
structureNr	101011
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	47.041
width	9.42
constructionYear	1997
spans	2
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.769444444444442
lon	88.69555555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101011&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101011&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101011&vRoadID=144&vSurveyYear=2004&vSubdivID=305
