road	R685
km	32.238
type	PC Girder Bridge
lrpName	LRP033a
name	.
length	57.07
condition	A
structureNr	100964
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	32.238
width	9.58
constructionYear	2004
spans	3
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.64361111111111
lon	88.66777777777779
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100964&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100964&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100964&vRoadID=144&vSurveyYear=2004&vSubdivID=302
