road	N108
km	8.374
type	RCC Bridge
lrpName	LRP008a
name	Boddhopara Bridge
length	18.23
condition	A
structureNr	121492
est cost	0.69
roadName	Keranirhat-Bandarban Road
chainage	8.374
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.1278049 
lon	92.145833 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121492&vRoadID=8&vSurveyYear=2013&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121492&vRoadID=8&vSurveyYear=2013&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121492&vRoadID=8&vSurveyYear=2013&vSubdivID=286
