road	N108
km	4.942
type	RCC Girder Bridge
lrpName	LRP004a
name	BAJALIA BRIDGL 1
length	90.9
condition	B
structureNr	101776
est cost	0.89
roadName	Keranirhat-Bandarban Road
chainage	4.942
width	7.3
constructionYear	1980
spans	5
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.122555555555557
lon	92.10869444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101776&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101776&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101776&vRoadID=8&vSurveyYear=2004&vSubdivID=286
