road	N108
km	20.481
type	RCC Girder Bridge
lrpName	LRP020c
name	Amtoli para RCC Bridge.
length	14.1
condition	A
structureNr	121543
est cost	0
roadName	Keranirhat-Bandarban Road
chainage	20.481
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.1846941 
lon	92.2083333 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121543&vRoadID=8&vSurveyYear=2013&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121543&vRoadID=8&vSurveyYear=2013&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121543&vRoadID=8&vSurveyYear=2013&vSubdivID=286
