road	N108
km	21.421
type	RCC Girder Bridge
lrpName	LRP021b
name	Bus stand Bridge-2
length	9.2
condition	B
structureNr	121546
est cost	0.05
roadName	Keranirhat-Bandarban Road
chainage	21.421
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.1878608 
lon	92.21375 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121546&vRoadID=8&vSurveyYear=2013&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121546&vRoadID=8&vSurveyYear=2013&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121546&vRoadID=8&vSurveyYear=2013&vSubdivID=286
