road	N108
km	2.282
type	RCC Bridge
lrpName	LRP002a
name	Dostidar hat Bridge.
length	25.84
condition	A
structureNr	121483
est cost	0.133
roadName	Keranirhat-Bandarban Road
chainage	2.282
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.1096667 
lon	92.0940552 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121483&vRoadID=8&vSurveyYear=2013&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121483&vRoadID=8&vSurveyYear=2013&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121483&vRoadID=8&vSurveyYear=2013&vSubdivID=286
