road	N108
km	6.175
type	Baily with Steel Deck
lrpName	LRP006a
name	BAJALIA BAILEY WITH STEEL DECK
length	21.7
condition	B
structureNr	101744
est cost	0.37
roadName	Keranirhat-Bandarban Road
chainage	6.175
width	3.7
constructionYear	1998
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.126416666666668
lon	92.12527777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101744&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101744&vRoadID=8&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101744&vRoadID=8&vSurveyYear=2004&vSubdivID=286
