road	Z7711
km	5.709
type	Box Culvert
lrpName	LRP005c
name	.
length	1.98
condition	A
structureNr	111788
est cost	0
roadName	Togra-Zianagar-Balipara-Kalaron-Synashi Road
chainage	5.709
width	10.8
constructionYear	1998
spans	1
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Pirojpur
lat	22.46361111111111
lon	89.94611111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111788&vRoadID=385&vSurveyYear=2004&vSubdivID=338
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111788&vRoadID=385&vSurveyYear=2004&vSubdivID=338
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111788&vRoadID=385&vSurveyYear=2004&vSubdivID=338
