road	Z8416
km	0.327
type	RCC Girder Bridge
lrpName	LRPSa
name	Munshibazar Bridge
length	80.1
condition	D
structureNr	119339
est cost	0.3
roadName	Munshibazar - Hatgazaria Alternative Road
chainage	0.327
width	
constructionYear	
spans	
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.5663889 
lon	89.8541667 
estimated Location	road_chainage
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119339&vRoadID=425&vSurveyYear=2013&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119339&vRoadID=425&vSurveyYear=2013&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119339&vRoadID=425&vSurveyYear=2013&vSubdivID=341
